1537194567, 09/17/18, 14:29:27, 23.75, 1.089, 91.9, 0.0, 240.0, 0
1537194569, 09/17/18, 14:29:29, 23.75, 1.204, 91.9, 3257.0, 240.0, 0
1537194571, 09/17/18, 14:29:31, 23.75, 1.204, 91.9, 3257.0, 240.0, 0
1537194572, 09/17/18, 14:29:32, 23.75, 1.204, 91.9, 3257.0, 240.0, 0
1537194573, 09/17/18, 14:29:33, 23.75, 1.204, 91.9, 3257.0, 240.0, 0
1537194574, 09/17/18, 14:29:34, 23.75, 1.204, 91.9, 3257.0, 240.0, 0
1537194576, 09/17/18, 14:29:36, 23.75, 1.204, 91.9, 3257.0, 240.0, 0
1537194577, 09/17/18, 14:29:37, 22.75, 1.204, 91.9, 3257.0, 240.0, 0
1537194578, 09/17/18, 14:29:38, 22.75, 1.204, 91.9, 3257.0, 240.0, 0
1537194580, 09/17/18, 14:29:40, 22.75, 1.222, 91.2, 3262.0, 240.0, 0
1537194581, 09/17/18, 14:29:41, 22.75, 1.222, 91.2, 3262.0, 240.0, 0
1537194583, 09/17/18, 14:29:43, 22.75, 1.222, 91.2, 3262.0, 240.0, 0
1537194584, 09/17/18, 14:29:44, 22.75, 1.222, 91.2, 3262.0, 240.0, 0
1537194585, 09/17/18, 14:29:45, 22.75, 1.222, 91.2, 3262.0, 240.0, 0
1537194586, 09/17/18, 14:29:46, 22.75, 1.222, 91.2, 3262.0, 240.0, 0
1537194588, 09/17/18, 14:29:48, 21.75, 1.222, 91.2, 3262.0, 240.0, 0
1537194589, 09/17/18, 14:29:49, 21.75, 1.222, 91.2, 3262.0, 240.0, 0
1537194591, 09/17/18, 14:29:51, 21.75, 1.222, 90.5, 3197.0, 240.0, 0
1537194592, 09/17/18, 14:29:52, 21.75, 1.222, 90.5, 3197.0, 240.0, 0
1537194594, 09/17/18, 14:29:54, 21.75, 1.222, 90.5, 3197.0, 240.0, 0
1537194595, 09/17/18, 14:29:55, 21.75, 1.222, 90.5, 3197.0, 240.0, 0
1537194596, 09/17/18, 14:29:56, 21.75, 1.222, 90.5, 3197.0, 240.0, 0
1537194597, 09/17/18, 14:29:57, 21.75, 1.222, 90.5, 3197.0, 240.0, 0
1537194599, 09/17/18, 14:29:59, 21.0, 1.222, 90.5, 3197.0, 240.0, 0
1537194600, 09/17/18, 14:30:00, 21.0, 1.222, 90.5, 3197.0, 240.0, 0
1537194602, 09/17/18, 14:30:02, 21.0, 1.222, 91.4, 807.0, 240.0, 0
1537194603, 09/17/18, 14:30:03, 21.0, 1.222, 91.4, 807.0, 240.0, 0
1537194604, 09/17/18, 14:30:04, 21.0, 1.222, 91.4, 807.0, 240.0, 0
1537194605, 09/17/18, 14:30:05, 21.0, 1.222, 91.4, 807.0, 240.0, 0
1537194607, 09/17/18, 14:30:07, 21.0, 1.222, 91.4, 807.0, 240.0, 0
1537194608, 09/17/18, 14:30:08, 20.5, 1.222, 91.4, 807.0, 240.0, 0
1537194609, 09/17/18, 14:30:09, 20.5, 1.222, 91.4, 807.0, 240.0, 0
1537194611, 09/17/18, 14:30:11, 20.5, 1.222, 91.4, 0.0, 240.0, 0
1537194612, 09/17/18, 14:30:12, 20.5, 1.222, 91.5, 0.0, 240.0, 0
1537194614, 09/17/18, 14:30:14, 20.5, 1.222, 91.5, 0.0, 240.0, 0
1537194615, 09/17/18, 14:30:15, 20.5, 1.222, 91.5, 0.0, 240.0, 0
1537194616, 09/17/18, 14:30:16, 20.5, 1.222, 91.5, 0.0, 240.0, 0
1537194617, 09/17/18, 14:30:17, 20.5, 1.222, 91.5, 0.0, 240.0, 0
1537194619, 09/17/18, 14:30:19, 20.62, 1.222, 91.5, 0.0, 240.0, 0
1537194620, 09/17/18, 14:30:20, 20.62, 1.222, 91.5, 0.0, 240.0, 0
1537194621, 09/17/18, 14:30:21, 20.62, 1.222, 91.5, 0.0, 240.0, 0
1537194623, 09/17/18, 14:30:23, 20.62, 1.222, 91.5, 0.0, 240.0, 0
1537194624, 09/17/18, 14:30:24, 20.62, 1.222, 91.5, 0.0, 240.0, 0
1537194625, 09/17/18, 14:30:25, 20.62, 1.222, 91.5, 0.0, 240.0, 0
1537194627, 09/17/18, 14:30:27, 20.62, 1.222, 91.5, 0.0, 240.0, 0
1537194628, 09/17/18, 14:30:28, 20.75, 1.222, 91.5, 0.0, 240.0, 0
1537194629, 09/17/18, 14:30:29, 20.75, 1.222, 91.5, 0.0, 240.0, 0
1537194631, 09/17/18, 14:30:31, 20.75, 1.071, 91.5, 0.0, 240.0, 0
1537194632, 09/17/18, 14:30:32, 20.75, 1.071, 91.5, 0.0, 240.0, 0
1537194634, 09/17/18, 14:30:34, 20.75, 1.071, 91.6, 0.0, 240.0, 0
1537194635, 09/17/18, 14:30:35, 20.75, 1.071, 91.6, 0.0, 240.0, 0
1537194636, 09/17/18, 14:30:36, 20.75, 1.071, 91.6, 0.0, 240.0, 0
1537194637, 09/17/18, 14:30:37, 20.75, 1.071, 91.6, 0.0, 240.0, 0
1537194639, 09/17/18, 14:30:39, 23.25, 1.071, 91.6, 0.0, 240.0, 0
1537194640, 09/17/18, 14:30:40, 23.25, 1.089, 91.6, 0.0, 240.0, 0
1537194641, 09/17/18, 14:30:41, 23.25, 1.089, 91.6, 0.0, 240.0, 0
1537194643, 09/17/18, 14:30:43, 23.25, 1.089, 91.6, 0.0, 240.0, 0
1537194644, 09/17/18, 14:30:44, 23.25, 1.089, 91.6, 0.0, 240.0, 0
