09/17/18, 11:55:30,33.31,1.222,92,3282,240,0
09/17/18, 11:55:31,33.31,1.222,92,3282,240,0
09/17/18, 11:55:32,33.31,1.222,92,3282,240,0
09/17/18, 11:55:34,33.31,1.222,92,3282,240,0
09/17/18, 11:55:35,30.75,1.222,92,3282,240,0
09/17/18, 11:55:36,30.75,1.222,92,3282,240,0
09/17/18, 11:55:37,30.75,1.222,92,3282,240,0
09/17/18, 11:55:39,30.75,1.24,91.3,3233,240,0
09/17/18, 11:55:41,30.75,1.24,91.3,3233,240,0
09/17/18, 11:55:42,30.75,1.24,91.3,3233,240,0
09/17/18, 11:55:43,30.75,1.24,91.3,3233,240,0
09/17/18, 11:55:44,30.75,1.24,91.3,3233,240,0
09/17/18, 11:55:46,27.69,1.24,91.3,3233,240,0
09/17/18, 11:55:47,27.69,1.24,91.3,3233,240,0
09/17/18, 11:55:48,27.69,1.24,91.3,3233,240,0
09/17/18, 11:55:50,27.69,1.24,63.9,3210,240,0
09/17/18, 11:55:52,27.69,1.24,63.9,3210,240,0
09/17/18, 11:55:53,27.69,1.24,63.9,3210,240,0
09/17/18, 11:55:54,27.69,1.24,63.9,3210,240,0
09/17/18, 11:55:56,24.81,1.24,63.9,3210,240,0
09/17/18, 11:55:57,24.81,1.24,63.9,3210,240,0
09/17/18, 11:55:58,24.81,1.24,63.9,3210,240,0
09/17/18, 11:56:00,24.81,1.24,102.3,3206,240,0
09/17/18, 11:56:01,24.81,1.24,102.3,3206,15,0
09/17/18, 11:56:02,24.81,1.24,102.3,3206,15,0
09/17/18, 11:56:03,24.81,1.24,102.3,3206,15,0
09/17/18, 11:56:05,23.25,1.24,102.3,3206,15,0
09/17/18, 11:56:06,23.25,1.24,102.3,3206,15,0
09/17/18, 11:56:07,23.25,1.24,102.3,3206,15,0
09/17/18, 11:56:09,23.25,1.24,102.3,3206,15,0
09/17/18, 11:56:10,23.25,1.24,91.3,3199,15,0
09/17/18, 11:56:12,23.25,1.24,91.3,3199,15,0
09/17/18, 11:56:13,23.25,1.24,91.3,3199,15,0
09/17/18, 11:56:14,23.25,1.24,91.3,3199,15,0
09/17/18, 11:56:15,21.62,1.24,91.3,3199,15,0
09/17/18, 11:56:17,21.62,1.24,91.3,3199,15,0
09/17/18, 11:56:18,21.62,1.24,91.3,3199,15,0
09/17/18, 11:56:19,21.62,1.24,91.3,3199,15,0
09/17/18, 11:56:21,21.62,1.098,91.3,380,15,28
09/17/18, 11:56:22,21.62,1.098,91.3,380,240,28
09/17/18, 11:56:24,21.62,1.098,91.3,380,240,28
09/17/18, 11:56:25,30.31,1.098,91.3,380,240,28
09/17/18, 11:56:26,30.31,1.098,91.3,380,240,28
09/17/18, 11:56:27,30.31,1.098,91.3,380,240,28
09/17/18, 11:56:29,30.31,1.098,91.3,380,240,28
09/17/18, 11:56:30,30.31,1.107,91.1,380,240,28
09/17/18, 11:56:31,30.31,1.107,91.1,0,240,28
09/17/18, 11:56:33,30.31,1.107,91.1,0,240,28
09/17/18, 11:56:34,30.31,1.107,91.1,0,240,28
09/17/18, 11:56:35,31.62,1.107,91.1,0,240,28
09/17/18, 11:56:37,31.62,1.107,91.1,0,240,28
09/17/18, 11:56:38,31.62,1.107,91.1,0,240,28
09/17/18, 11:56:39,31.62,1.107,91.1,0,240,28
09/17/18, 11:56:41,31.62,1.107,90.9,0,240,28
09/17/18, 11:56:42,31.62,1.107,90.9,0,240,28
09/17/18, 11:56:43,31.62,1.107,90.9,0,240,28
09/17/18, 11:56:45,31.88,1.107,90.9,0,240,28
09/17/18, 11:56:46,31.88,1.107,90.9,0,240,28
09/17/18, 11:56:47,31.88,1.107,90.9,0,240,28
